ConsumerID	Consumer_Street	Province	city	Postal_code	Country	Latitude	Longitude
933	8461 Wishing Mountain Walk	Groningen 	Lisse	48098	Netharland 	42.60966873	-83.16378784
934	3051 Lost Spring Ledge	Flevoland 	Meppel	93063	Netharland 	34.26791382	-118.6712112
935	4949 Easy Beacon Crest	Friesland 	Lelystad	2740	Netharland 	41.6280365	-70.92701721
936	3271 Amber Downs	Limburg 	Leeuwarden	85281	Netharland 	33.41519928	-111.9199905
937	8646 Colonial Hills Freeway	Noord-Brabant 	Sneek	17013	Netharland 	40.20003891	-77.24391937
938	9706 Rustic Route	Noord-Holland 	Nijmegen	75227	Netharland 	32.77589798	-96.68588257
939	6415 Harvest Vista	Overijssel 	Renkum	95616	Netharland 	38.54666138	-121.7412109
940	720 Harvest Harbour	Utrecht 	Rheden	11238	Netharland 	40.67771912	-73.96311951
941	2805 Crystal Moor	Drenthe 	Tiel	85281	Netharland 	33.41519928	-111.9199905
942	444 Pleasant Abbey	Gelderland	Zutphen	85225	Netharland 	33.32296753	-111.8416901
943	8055 Fallen Parkway	Groningen 	Groningen	85224	Netharland 	33.30039215	-111.8709564
944	8988 Shady Park	Drenthe 	Kerkrade	92833	Netharland 	33.86329651	-117.9716263
945	7301 Shady Autumn Trail	Gelderland	Maastricht	60613	Netharland 	41.95449448	-87.65029144
946	1020 Shady Green	Groningen 	Roermond	60123	Netharland 	42.03330612	-88.29245758
947	5010 Dusty Gate	Flevoland 	Sittard	17013	Netharland 	40.08877564	-75.2024765
948	4715 Round Lake Link	Drenthe 	Tegelen	93550	Netharland 	34.5802269	-118.0599518
949	7096 Foggy Court	Gelderland	Venlo	11218	Netharland 	40.64059448	-73.97518921
950	7713 Colonial Estates	Groningen 	Oss	14120	Netharland 	43.02910233	-78.87342072
951	2923 Quiet Pathway	Flevoland 	Roosendaal	96822	Netharland 	21.28050232	-157.6785278
952	3033 Old Pioneer Loop	Drenthe 	Hertogenbosch	11758	Netharland 	40.67998123	-73.4734726
953	1927 Harvest Lane	Gelderland	Tilburg	98023	Netharland 	47.30304337	-122.3528137
954	1525 Golden Nectar Edge	Groningen 	Meppel	90003	Netharland 	33.98764038	-118.2705536
955	8544 Silent Treasure Thicket	Flevoland 	Lelystad	90032	Netharland 	34.0816536	-118.1783524
956	1607 Hazy Butterfly Swale	Friesland 	Leeuwarden	92707	Netharland 	33.66559982	-117.8830566
957	5016 Silent Diversion	Limburg 	Sneek	94565	Netharland 	38.02914047	-121.8859177
958	9731 Round Horse Villas	Noord-Brabant 	Nijmegen	7093	Netharland 	40.72789002	-74.01309967
959	8667 Iron Arbor	Drenthe 	Renkum	75217	Netharland 	32.71303558	-96.69631958
960	9420 Honey Grove Mews	Gelderland	Rheden	90007	Netharland 	33.99481583	-118.3429413
961	14 Dusty Lake Beach	Drenthe 	Tiel	80011	Netharland 	39.74662018	-104.8164368
962	9809 Indian Berry Hollow	Drenthe 	Zutphen	19446	Netharland 	40.24931717	-75.25538635
963	3663 Thunder Blossom Bank	Gelderland	Groningen	8021	Netharland 	39.81664658	-74.98467255
964	3440 Emerald Knoll	Groningen 	Kerkrade	92115	Netharland 	32.75856018	-117.0881882
965	6692 Round Hill	Flevoland 	Maastricht	32822	Netharland 	28.48579979	-81.30467224
966	9514 Old Branch Highway	Friesland 	Roermond	48098	Netharland 	42.5804596	-83.15601349
967	5292 Shady Pony Cape	Limburg 	Sittard	17331	Netharland 	39.79224014	-76.73596191
968	5085 Iron Vale	Noord-Brabant 	Tegelen	23452	Netharland 	36.82411957	-76.12789154
969	7775 Sleepy Farm	Noord-Holland 	Venlo	90046	Netharland 	34.09960938	-118.3507385
970	7381 Green Autoroute	Drenthe 	Oss	93257	Netharland 	36.05351639	-119.0251923
971	5192 Foggy Elk Village	Drenthe 	Roosendaal	90046	Netharland 	34.09960938	-118.3507385
972	4210 Silver Heights	Gelderland	Hertogenbosch	85301	Netharland 	33.53858185	-112.1873779
973	8852 Shady Glade	Groningen 	Tilburg	90638	Netharland 	33.9031601	-117.9898758
974	414 Colonial Carrefour	Flevoland 	Amsterdam	60641	Netharland 	41.95346451	-87.73246002
975	9183 Velvet Deer Circuit	Friesland 	Den Helder	95122	Netharland 	37.3288765	-121.8501511
976	9279 Quaking Key	Drenthe 	Marken	92707	Netharland 	33.66559982	-117.8830566
977	8039 Grand Trail	Gelderland	Velsen	11746	Netharland 	40.76157761	-73.97176361
978	5509 Golden Sky Towers	Groningen 	Volendam	6082	Netharland 	41.99694061	-72.59446716
979	1795 Thunder Ramp	Flevoland 	Zaanstad	83642	Netharland 	43.58177948	-116.3938828
980	7302 Cotton Freeway	Friesland 	Kampen	93063	Netharland 	34.26791382	-118.6712112
981	8310 Broad Centre	Limburg 	Zwolle	97701	Netharland 	44.07599258	-120.9686584
982	4788 Quaking Stead	Drenthe 	Soest	19134	Netharland 	39.98654556	-75.1084671
983	8400 Harvest Blossom Gardens	Drenthe 	Meppel	78520	Netharland 	26.01622772	-97.55728912
984	3178 Golden Villas	Gelderland	Lelystad	91706	Netharland 	34.06943131	-117.9799881
985	7868 Iron Fawn Mall 	Groningen 	Leeuwarden	44035	Netharland 	41.36125946	-82.11012268
986	7628 Foggy Brook Passage	Flevoland 	Sneek	91766	Netharland 	34.28066635	-119.2400665
987	1987 Gentle Passage	Friesland 	Nijmegen	60657	Netharland 	41.89517212	-87.73634338
988	5961 Clear Willow Farms	Limburg 	Renkum	21206	Netharland 	39.13785553	-76.81587219
989	4970 Silent River Parade	Noord-Brabant 	Rheden	91709	Netharland 	34.0086174	-117.7501831
990	5193 Crystal Anchor Path	Noord-Holland 	Tiel	19104	Netharland 	39.95473099	-75.20536804
991	720 Cozy Street	Overijssel 	Zutphen	93003	Netharland 	34.2395134	-119.1972198
992	2060 Cotton Quail Heights	Utrecht 	Groningen	60187	Netharland 	41.88359833	-88.10980988
993	4320 Iron Highlands 	Zeeland	Kerkrade	7093	Netharland 	40.7571907	-74.02506256
994	6081 Stony Arbor	Drenthe 	Maastricht	79109	Netharland 	35.18754196	-101.8676224
995	2246 Sunny Lake Via	Gelderland	Roermond	93063	Netharland 	34.26791382	-118.6712112
996	6724 High Chase 	Groningen 	Sittard	92024	Netharland 	33.04647064	-117.2896729
997	3450 Quiet Hickory Harbour	Drenthe 	Tegelen	63031	Netharland 	38.79660034	-90.34640503
998	1761 Noble Barn Heath	Drenthe 	Venlo	8753	Netharland 	40.04056168	-74.15887451
999	9226 Emerald Pony Farm	Gelderland	Oss	96822	Netharland 	21.30562019	-157.8386993
1000	3278 Cotton Crest 	Groningen 	Roosendaal	60622	Netharland 	41.89614868	-87.67932892
1001	3914 Crystal Barn Cove	Flevoland 	Hertogenbosch	95822	Netharland 	38.49541855	-121.479187
1002	5198 Rustic Route	Friesland 	Tilburg	20744	Netharland 	38.74266434	-76.9917984
1003	797 Heather Thicket 	Limburg 	Amsterdam	90805	Netharland 	33.85414505	-118.191597
1004	6370 Emerald Row	Noord-Brabant 	Den Helder	48192	Netharland 	42.20660782	-83.1534729
1005	6997 Middle Acres 	Noord-Holland 	Marken	7104	Netharland 	40.75481033	-74.1746521
1006	1777 High Alley 	Overijssel 	Velsen	11204	Netharland 	40.63687897	-73.94221497
1007	8547 Misty Carrefour	Utrecht 	Volendam	96789	Netharland 	21.45325851	-158.0102234
1008	7130 Cotton Avenue	Zeeland	Zaanstad	10011	Netharland 	40.73928452	-73.99893189
1009	8762 Shady Cloud Thicket	Drenthe 	Kampen	10011	Netharland 	40.73928452	-73.99893189
1010	8689 Merry Farm	Drenthe 	Zwolle	11221	Netharland 	40.66544724	-73.94540405
1011	2878 Hazy Wagon  Thicket	Drenthe 	Soest	45140	Netharland 	39.27096558	-84.272995
1012	8284 Clear Dell	Gelderland	Utrecht	60426	Netharland 	40.13446808	-87.610672
1013	2977 Emerald Swale	Flevoland 	Zeist	55124	Netharland 	44.72552109	-93.20613098
1014	3671 Sunny Cove	Friesland 	Middelburg	55124	Netharland 	44.72552109	-93.20613098
1015	6332 Clear Square	Limburg 	Vlissingen	85224	Netharland 	33.3060379	-111.8926315
1016	8675 Stony Moor	Noord-Brabant 	The Hague	96706	Netharland 	21.33713913	-158.0259857
1017	4490 Amber Rise	Drenthe 	Scheveningen	85224	Netharland 	33.3060379	-111.8926315
1018	866 Burning Street	Gelderland	Katwijk	54935	Netharland 	43.97969818	-88.53061676
1019	6967 Blue River Island	Groningen 	Leiden	45011	Netharland 	39.32382965	-84.46369171
1020	437 Cozy Log Range	Flevoland 	Lisse	17055	Netharland 	40.21145248	-77.0072937
1021	6228 Cozy Treasure Round	Friesland 	Meppel	93063	Netharland 	34.26791382	-118.6712112
1022	2915 Round Byway	Limburg 	Lelystad	70570	Netharland 	30.61235046	-92.12638855
1023	5995 Hazy Avenue	Noord-Brabant 	Meppel	96734	Netharland 	21.40107918	-157.7463837
1024	1525 Jagged Barn Highlands	Drenthe 	Lelystad	23503	Netharland 	36.94200516	-76.24208069
1025	6459 Red Alley	Drenthe 	Leeuwarden	22193	Netharland 	37.16918945	-76.54801178
1026	4379 Rocky Diversion	Gelderland	Sneek	60126	Netharland 	39.75626755	-89.69435883
1027	245 Lost Way	Groningen 	Nijmegen	48205	Netharland 	42.42877197	-82.98252869
1028	6104 Rocky Sky Vale	Flevoland 	Renkum	80013	Netharland 	39.49591446	-98.98998261
1029	7349 Quaking Vista	Friesland 	Rheden	85033	Netharland 	33.4926796	-112.2088623
1030	3499 Golden Ridge	Limburg 	Tiel	96734	Netharland 	21.40107918	-157.7463837
1031	1293 Pleasant Bank	Noord-Brabant 	Zutphen	20783	Netharland 	38.98765183	-76.98097229
1032	1492 Emerald Terrace	Noord-Holland 	Groningen	77479	Netharland 	29.54194069	-95.60385132
1033	3543 Red Treasure Bay	Overijssel 	Kerkrade	44035	Netharland 	41.36125946	-82.11012268
1034	3332 High Wharf	Utrecht 	Maastricht	27606	Netharland 	35.78998184	-78.61327362
1035	7247 Honey Prairie Field	Drenthe 	Roermond	45601	Netharland 	39.33096314	-82.97971344
1036	6391 Golden Promenade	Drenthe 	Sittard	23503	Netharland 	36.94200516	-76.24208069
1037	7940 Shady Blossom Lane	Drenthe 	Tegelen	7305	Netharland 	40.70602036	-74.08685303
1038	2789 Honey Cove	Gelderland	Venlo	91304	Netharland 	38.6803894	-120.9727783
1039	5486 Broad Autumn Boulevard	Drenthe 	Oss	79109	Netharland 	35.22186661	-101.8741608
1040	7107 Blue Rise Place	Gelderland	Roosendaal	49201	Netharland 	42.15800095	-84.4278183
1041	7580 Sleepy Boulevard	Groningen 	Hertogenbosch	92553	Netharland 	33.92366028	-117.2291946
1042	6231 Silver Lookout	Flevoland 	Tilburg	60624	Netharland 	41.8728714	-87.71582031
1043	8804 Fallen Cider Ridge	Friesland 	Amsterdam	70119	Netharland 	29.9740696	-90.087883
1044	866 Cinder Cape	Limburg 	Den Helder	78586	Netharland 	26.140728	-97.66805267
1045	2676 Jagged Key	Noord-Brabant 	Marken	90024	Netharland 	34.04558563	-118.2479172
1046	9667 Cinder Bend	Noord-Holland 	Velsen	11203	Netharland 	40.64674377	-73.94338989
1047	2704 High Leaf Glen	Overijssel 	Volendam	19720	Netharland 	39.28265762	-77.4777832
1048	8679 Colonial Isle	Utrecht 	Zaanstad	17331	Netharland 	39.80402374	-76.97429657
1049	4210 Dewy Hill	Zeeland	Kampen	96817	Netharland 	21.32156754	-157.8721771
1050	9003 Easy Gate Drive	Drenthe 	Zwolle	7003	Netharland 	40.79833603	-74.19944
1051	2898 Quaking Orchard	Gelderland	Soest	87105	Netharland 	35.06517029	-106.6699524
1052	8492 Round Path	Groningen 	Meppel	7003	Netharland 	40.79833603	-74.19944
1053	2225 Quiet Woods	Drenthe 	Lelystad	19720	Netharland 	39.28265762	-77.4777832
1054	4543 Red Private	Gelderland	Leeuwarden	80013	Netharland 	39.49591446	-98.98998261
1055	7111 Indian Island Glade	Groningen 	Sneek	77479	Netharland 	29.54194069	-95.60385132
1056	1777 Cozy Island	Flevoland 	Nijmegen	90001	Netharland 	33.96017456	-118.2632217
1057	6580 High Circle	Friesland 	Renkum	90630	Netharland 	35.57210541	-120.9117966
1058	6471 Dusty Limits	Limburg 	Rheden	90630	Netharland 	35.57210541	-120.9117966
1059	1071 Cotton Lane	Noord-Brabant 	Tiel	70117	Netharland 	29.96774292	-90.03494263
1060	9598 Iron Park	Noord-Holland 	Zutphen	11229	Netharland 	40.60237885	-73.95497131
1061	9393 Easy Towers	Overijssel 	Groningen	12550	Netharland 	41.50205994	-74.01177216
1062	4232 Harvest Creek Swale	Drenthe 	Kerkrade	10040	Netharland 	40.85889053	-73.93106842
1063	852 Green Private	Drenthe 	Maastricht	70117	Netharland 	29.96774292	-90.03494263
1064	5079 Velvet Hickory By-pass	Gelderland	Roermond	79109	Netharland 	35.18754196	-101.8676224
1065	8182 Broad Port	Groningen 	Sittard	49201	Netharland 	42.20007706	-84.43824005
1066	6095 Misty Cloud Rise	Flevoland 	Tegelen	70072	Netharland 	29.89742088	-90.10965729
1067	5234 Grand Pioneer Link	Friesland 	Venlo	75052	Netharland 	32.6425972	-97.02174377
1068	4601 Golden Anchor Valley	Limburg 	Oss	10467	Netharland 	40.89811325	-73.85901642
1069	6025 Cotton Pond Farm	Noord-Brabant 	Roosendaal	80631	Netharland 	40.41231918	-104.6923523
1070	1674 Amber Loop	Noord-Holland 	Hertogenbosch	30080	Netharland 	33.08282852	-82.9998703
1071	2391 Cinder Passage	Overijssel 	Tilburg	91790	Netharland 	34.0700798	-117.9371948
1072	6888 Dewy Nectar Inlet	Utrecht 	Amsterdam	60617	Netharland 	41.89603806	-87.67301941
1073	9404 Misty Robin Abbey	Zeeland	Den Helder	60609	Netharland 	41.80830002	-87.66905975
1074	5364 Blue Blossom Jetty	Drenthe 	Marken	76180	Netharland 	32.84292221	-97.22615814
1075	7533 Thunder Wagon  Beach	Gelderland	Velsen	92504	Netharland 	33.96971512	-117.3822708
1076	4543 Emerald Lake Grounds	Drenthe 	Volendam	92111	Netharland 	32.7794342	-117.1718597
1077	8580 Jagged Autoroute	Gelderland	Zaanstad	33165	Netharland 	25.74022484	-80.36169434
1078	3616 Quaking Street	Groningen 	Kampen	48192	Netharland 	42.23049164	-83.1519165
1079	5193 Foggy Apple Jetty	Flevoland 	Zwolle	44109	Netharland 	41.41943359	-81.68500519
1080	7592 Heather Circuit	Drenthe 	Soest	77093	Netharland 	29.76576996	-95.37227631
1081	2205 Broad Square	Gelderland	Utrecht	80126	Netharland 	39.522995	-104.9482193
1082	8615 Velvet River Knoll	Groningen 	Zeist	80501	Netharland 	40.1901207	-105.1010666
1083	2407 Bright Blossom Mall 	Flevoland 	Middelburg	95822	Netharland 	38.49541855	-121.479187
1084	6924 Lazy Embers Pathway	Friesland 	Vlissingen	11207	Netharland 	40.66577148	-73.89246368
1085	6718 Stony Gate Vale	Drenthe 	The Hague	48192	Netharland 	42.23049164	-83.1519165
1086	4079 Green Swale	Gelderland	Scheveningen	23320	Netharland 	36.7805481	-76.2246933
1087	1082 Clear Rise	Groningen 	Katwijk	20783	Netharland 	38.98765183	-76.98097229
1088	5104 Rustic Downs	Flevoland 	Leiden	80110	Netharland 	39.62960815	-104.9947433
1089	2330 Green Concession	Friesland 	Lisse	60004	Netharland 	42.13397598	-87.98233032
1090	8791 Blue Arbor	Drenthe 	Meppel	10467	Netharland 	40.89811325	-73.85901642
1091	8335 Little Rise Downs	Gelderland	Lelystad	33624	Netharland 	28.10211754	-82.51211548
1092	8777 Old Arbor	Drenthe 	Leeuwarden	78586	Netharland 	26.140728	-97.66805267
1093	1764 Thunder View Quay	Gelderland	Sneek	725	Netharland 	18.25377083	-66.0370636
1094	4863 Cinder Pointe	Groningen 	Nijmegen	46226	Netharland 	39.83699036	-86.01907349
1095	5676 Wishing Hill	Flevoland 	Renkum	725	Netharland 	18.23845291	-66.03705597
1096	7851 Clear Rise Edge	Friesland 	Rheden	6082	Netharland 	42.00019074	-72.59646606
1097	4922 Middle Hills Promenade	Limburg 	Tiel	725	Netharland 	18.25421333	-66.03704834
1098	2749 Bright Falls	Drenthe 	Zutphen	90043	Netharland 	33.98547363	-118.3382416
1099	9781 Tawny Nectar Park	Gelderland	Groningen	725	Netharland 	18.29302979	-66.03705597
1100	5913 Umber Orchard	Groningen 	Kerkrade	95351	Netharland 	37.61849976	-121.0116348
1101	6332 Round Range 	Flevoland 	Maastricht	725	Netharland 	18.24845696	-66.03705597
1102	2457 Blue Hills Heights	Friesland 	Roermond	7111	Netharland 	40.73097992	-74.22322846
1103	921 Broad Chase 	Limburg 	Sittard	725	Netharland 	18.21602821	-66.0370636
1104	3939 Easy Fawn Nook	Drenthe 	Tegelen	23503	Netharland 	36.94937897	-76.24703217
1105	417 Hidden Rabbit Crossing	Gelderland	Venlo	90247	Netharland 	33.89164734	-118.299408
1106	7621 Fallen Hollow	Drenthe 	Oss	725	Netharland 	18.22156715	-66.03704834
1107	5319 Grand Dale Street	Gelderland	Roosendaal	96818	Netharland 	21.343153	-157.906601
1108	1497 Little Walk	Groningen 	Hertogenbosch	725	Netharland 	18.25141716	-66.03705597
1109	6076 Sleepy Manor 	Flevoland 	Tilburg	19711	Netharland 	39.67436981	-75.76576996
1110	9918 Lazy Cape	Friesland 	Amsterdam	11375	Netharland 	42.08637619	-76.85916138
1111	2858 Cinder Path	Limburg 	Den Helder	725	Netharland 	18.24762535	-66.0370636
1112	3327 Indian Centre	Noord-Brabant 	Marken	91764	Netharland 	34.07656479	-117.61409
1113	7072 Blue Sky Island	Noord-Holland 	Velsen	725	Netharland 	18.27437401	-66.03705597
1114	1555 Crystal Rise Forest	Overijssel 	Volendam	14580	Netharland 	42.42012024	-79.31320953
1115	8533 High Rabbit Cape	Utrecht 	Zaanstad	10029	Netharland 	40.79290009	-73.94426727
1116	7814 Old Glen	Zeeland	Kampen	78521	Netharland 	25.92748261	-97.48326111
1117	4182 Indian Pond Freeway	Zuid-Holland	Zwolle	725	Netharland 	18.21919632	-66.0370636
1118	2805 Silver Glade	Drenthe 	Soest	48126	Netharland 	42.29305649	-83.18068695
1119	852 Hazy Gate Circuit	Gelderland	Utrecht	11368	Netharland 	40.74015808	-73.84850311
1120	690 Cozy Meadow	Groningen 	Zeist	725	Netharland 	18.20436859	-66.0370636
1121	4189 Bright Rise By-pass	Drenthe 	Middelburg	10040	Netharland 	40.85889053	-73.93106842
1122	2136 Silver Canyon	Gelderland	Vlissingen	75007	Netharland 	33.03649902	-96.92692566
1123	3980 Cozy Bay	Groningen 	The Hague	93307	Netharland 	35.31053162	-119.0147934
1124	9602 Cotton River Manor	Flevoland 	Scheveningen	725	Netharland 	18.29253769	-66.0370636
1125	2737 Pleasant Parade	Friesland 	Katwijk	90221	Netharland 	33.94784164	-118.2462921
1126	3867 Bright Zephyr Ledge	Limburg 	Leiden	93065	Netharland 	34.2707634	-118.7822266
1127	4355 Gentle Abbey	Noord-Brabant 	Lisse	725	Netharland 	18.28343582	-66.03705597
1128	2455 Cotton Limits	Noord-Holland 	Rijswijk	17601	Netharland 	40.07748795	-76.26169586
1129	1223 Cozy Mountain Stead	Overijssel 	Rotterdam	75043	Netharland 	32.93944931	-96.64806366
1130	1865 Bright Dale Walk	Utrecht 	Schiedam	612	Netharland 	18.46923065	-66.727211
1131	1632 Dewy Lane	Zeeland	Vlaardingen	725	Netharland 	18.2222786	-66.03705597
1132	5546 Gentle Point	Zuid-Holland	Zoetermeer	70570	Netharland 	30.56995392	-92.07212067
1133	2963 Indian Elk Pathway	Gelderland	Bonaire 	725	Netharland 	18.2507515	-66.03705597
1134	3253 Colonial Embers Vista	Drenthe 	Saba	92507	Netharland 	32.8493309	-116.6139984
1135	2857 Honey Terrace	Gelderland	Sint 	96797	Netharland 	21.41267014	-157.997879
1136	2889 Sleepy Freeway	Groningen 	Rijswijk	725	Netharland 	18.26363182	-66.03704834
1137	6340 Merry Blossom Boulevard	Flevoland 	Rotterdam	85713	Netharland 	32.19872284	-110.9685822
1138	7168 Indian Circuit	Friesland 	Schiedam	90001	Netharland 	33.97934723	-118.2500534
1139	9099 Shady Round	Limburg 	Meppel	95608	Netharland 	38.60803223	-121.3219528
1140	9891 Golden Panda Highlands	Noord-Brabant 	Lelystad	725	Netharland 	18.26806831	-66.0370636
1141	6715 Blue Run	Noord-Holland 	Leeuwarden	92780	Netharland 	33.77279663	-117.8358154
1142	4291 Dewy Hickory Ramp	Overijssel 	Sneek	725	Netharland 	18.26010323	-66.0370636
1143	7257 Thunder Quail Maze	Drenthe 	Nijmegen	45140	Netharland 	39.29779434	-84.28598023
1144	7002 Blue Place	Gelderland	Renkum	33165	Netharland 	25.74022484	-80.36169434
1145	3247 Shady Timber Loop	Groningen 	Rheden	92805	Netharland 	33.83805847	-117.9110107
1146	3245 Cotton Bear Villas	Flevoland 	Tiel	60651	Netharland 	41.9041214	-87.71240997
1147	7732 Honey Dale	Friesland 	Zutphen	725	Netharland 	18.20264626	-66.03705597
1148	2287 Foggy Apple Dell	Limburg 	Groningen	48238	Netharland 	42.39110184	-83.13121796
1149	9296 Hazy Goose Bend	Noord-Brabant 	Kerkrade	48187	Netharland 	42.34844208	-83.43744659
1150	6476 Green Pony Manor	Noord-Holland 	Maastricht	22554	Netharland 	38.42340851	-77.40523529
1151	2649 Bright Ledge	Overijssel 	Roermond	725	Netharland 	18.25956154	-66.0370636
1152	6007 Wishing Common	Drenthe 	Sittard	92126	Netharland 	32.76002502	-117.2483826
1153	5834 Cotton Robin Village	Gelderland	Tegelen	725	Netharland 	18.27717209	-66.0370636
1154	6460 Iron Wynd	Groningen 	Venlo	10466	Netharland 	40.8907814	-73.85758209
1155	628 Misty Street	Flevoland 	Oss	725	Netharland 	18.25230408	-66.03705597
1156	8977 Sunny Dale Run	Friesland 	Roosendaal	11419	Netharland 	40.68805313	-73.82411957
1157	961 Crystal Farm	Limburg 	Hertogenbosch	725	Netharland 	18.21238518	-66.0370636
1158	1632 Fallen Robin Quay	Noord-Brabant 	Tilburg	45044	Netharland 	39.44261551	-84.4282074
1159	5795 Lazy View Concession	Noord-Holland 	Amsterdam	95020	Netharland 	37.01370621	-121.5893478
1160	3810 Crystal Plaza	Drenthe 	Den Helder	725	Netharland 	18.29462624	-66.03705597
1161	3724 High Circuit	Gelderland	Marken	91702	Netharland 	34.13360977	-117.9058914
1162	6640 Golden Avenue	Groningen 	Velsen	725	Netharland 	18.24084473	-66.0370636
1163	8055 Iron Ridge	Flevoland 	Volendam	28645	Netharland 	36.11019898	-81.52600861
1164	8361 Misty Subdivision	Friesland 	Zaanstad	43228	Netharland 	40.88164902	-81.25228119
